id,nombre,slug,categoria,subcategoria,facebook,instagram,whatsapp,messenger,telefono,correo,sitio_web,ciudad,estado,pais,direccion,latitud,longitud,descripcion,horario,score_comercial,estado_comercial,origen,archivo_origen,fecha_creacion,ultima_actualizacion,observaciones
SB-REST-FF719EA8,Strawberry boy central norte,strawberry-boy-central-norte-tuxtla-gutierrez,Cafetería,Cafetería,,,+529601010763,,+529601010763,,,Tuxtla Gutiérrez,Chiapas,México,"Central Nte., Pedregal San Antonio, 29014 Tuxtla Gutiérrez, Chis., México",,,,sábado: 4:30 to 11:30 PM | domingo: 4:30 to 11:30 PM | lunes: 4 to 11:30 PM | martes: 4:30 to 11:30 PM | miércoles: 4:30 to 11:30 PM | jueves: 4:30 to 11:30 PM | viernes: 12 AM to 11:30 PM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.899575,2026-08-05T02:27:40.930321,Ingestado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-D218C70C,Super Boom Burger,super-boom-burger-tuxtla-gutierrez,Comida Rápida,Hamburguesería,,,+529613261527,,+529613261527,,,Tuxtla Gutiérrez,Chiapas,México,"5a. Av. Nte. 1337, Burocrática Maya, 29010 Tuxtla Gutiérrez, Chis., México",,,,sábado: 2 to 11 PM | domingo: Cerrado | lunes: 2 to 11 PM | martes: 2 to 11 PM | miércoles: 2 to 11 PM | jueves: 2 to 11 PM | viernes: 2 to 11 PM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-01-35-423.csv, dataset_crawler-google-places_2026-08-01_08-03-48-293.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:36.353295,2026-08-05T02:27:40.928425,Ingestado desde dataset_crawler-google-places_2026-08-01_08-01-35-423.csv | Ingestado desde dataset_crawler-google-places_2026-08-01_08-03-48-293.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-DA177360,Suri Guzmán cocina tradicional | Copoya,suri-guzman-cocina-tradicional-copoya-tuxtla-gutierrez,Restaurante,Restaurante General,https://www.facebook.com/suriguzm,,,https://m.me/suriguzm,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Downloads Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx,2026-08-05T02:27:35.337652,2026-08-05T02:27:35.337652,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx
SB-REST-54DDAA9D,Sushi Itto | Tuxtla Gutiérrez,sushi-itto-tuxtla-gutierrez-tuxtla-gutierrez,Comida Internacional,Sushi & Comida Japonesa,https://www.facebook.com/p/Sushi-Itto-61564216936292,,+529616025505,https://m.me/Sushi-Itto-61564216936292,+529616025505,,http://www.sushi-itto.com.mx/,Tuxtla Gutiérrez,Chiapas,México,"Blvd. Belisario Domínguez 1972, Arboledas, 29030 Tuxtla Gutiérrez, Chis., México",,,,sábado: 1 to 11 PM | domingo: 1 to 11 PM | lunes: 1 to 11 PM | martes: 1 to 11 PM | miércoles: 1 to 11 PM | jueves: 1 to 11 PM | viernes: 1 to 11 PM,75,Listo para Contacto,Downloads Batch Ingestion,"Base_Restaurantes_StreetBoss_V2.xlsx, dataset_crawler-google-places_2026-08-01_08-04-47-905.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:35.310730,2026-08-05T02:27:40.919022,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx | Ingestado desde dataset_crawler-google-places_2026-08-01_08-04-47-905.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-472B70CF,Sushi L & C Tuxtla Chico,sushi-l-c-tuxtla-chico-tuxtla-gutierrez,Comida Internacional,Sushi & Comida Japonesa,https://www.facebook.com/Sushilctuxch,,,https://m.me/Sushilctuxch,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Downloads Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx,2026-08-05T02:27:35.333998,2026-08-05T02:27:35.333998,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx
SB-REST-4CFBC516,SUSHISIMO | Tuxtla Gutiérrez,sushisimo-tuxtla-gutierrez-tuxtla-gutierrez,Comida Internacional,Sushi & Comida Japonesa,https://www.facebook.com/Sushisimo,,,https://m.me/Sushisimo,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Downloads Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx,2026-08-05T02:27:35.310602,2026-08-05T02:27:35.310602,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx
SB-REST-74FE3138,Sushi•Club,sushiclub-tuxtla-gutierrez,Comida Internacional,Sushi & Comida Japonesa,,,+529615456184,,+529615456184,,,Tuxtla Gutiérrez,Chiapas,México,"Av. 1a. Nte. Pte. 377, Guadalupe, 29000 Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-04-47-905.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.252946,2026-08-05T02:27:40.943936,Ingestado desde dataset_crawler-google-places_2026-08-01_08-04-47-905.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-489BCFA2,Sweetie and Salad,sweetie-and-salad-tuxtla-gutierrez,Restaurante,Restaurante General,https://www.facebook.com/Sweetie-salad-458708181589075,,+529611753214,,+529611753214,,https://www.facebook.com/Sweetie-salad-458708181589075/,Tuxtla Gutiérrez,Chiapas,México,"Santa lucia 135 Fraccionamiento, Santa Clara, mirador, 29000 Tuxtla Gutiérrez, Chis., México",,,,,75,Listo para Contacto,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.942701,2026-08-05T02:27:40.938946,Ingestado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-050B4E11,Tac-gor taquería,tac-gor-taqueria-tuxtla-gutierrez,Taquería,Taquería,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"5a Pte. Nte. 116, Lindavista Shanka, 29016 Tuxtla Gutiérrez, Chis., México",,,,"sábado: 7 AM to 2 PM, 4 to 10 PM | domingo: 7 AM to 2 PM, 4 to 10 PM | lunes: 7 AM to 2 PM, 4 to 10 PM | martes: 7 AM to 2 PM, 4 to 10 PM | miércoles: 7 AM to 2 PM, 4 to 10 PM | jueves: 7 AM to 2 PM, 4 to 10 PM | viernes: 7 AM to 2 PM, 4 to 10 PM",15,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_07-19-18-675.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv, streetboss_mvp0_tuxtla_taquerias_clean_scored.csv",2026-08-05T02:27:35.812853,2026-08-05T02:27:40.960565,Ingestado desde dataset_crawler-google-places_2026-08-01_07-19-18-675.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv | Ingestado desde streetboss_mvp0_tuxtla_taquerias_clean_scored.csv
SB-REST-785003F2,Taco Ciro 16 Norte,taco-ciro-16-norte-tuxtla-gutierrez,Taquería,Taquería,,,+529616045880,,+529616045880,,https://bit.ly/2GhvePY,Tuxtla Gutiérrez,Chiapas,México,"C. 16 Nte. Ote. 449, entre 2 y 3 pte, La Llave, 29037 Tuxtla Gutiérrez, Chis., México",,,,sábado: 8 AM to 11 PM | domingo: 8 AM to 6 PM | lunes: 8 AM to 11 PM | martes: 8 AM to 11 PM | miércoles: 8 AM to 11 PM | jueves: 8 AM to 11 PM | viernes: 8 AM to 11 PM,55,Listo para Contacto,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_07-19-18-675.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv, streetboss_mvp0_tuxtla_taquerias_clean_scored.csv, streetboss_mvp0_tuxtla_taquerias_top20_contactables.csv, streetboss_mvp0_tuxtla_taquerias_top50_revision.csv",2026-08-05T02:27:35.835987,2026-08-05T02:27:40.962217,Ingestado desde dataset_crawler-google-places_2026-08-01_07-19-18-675.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv | Ingestado desde streetboss_mvp0_tuxtla_taquerias_clean_scored.csv | Ingestado desde streetboss_mvp0_tuxtla_taquerias_top20_contactables.csv | Ingestado desde streetboss_mvp0_tuxtla_taquerias_top50_revision.csv
SB-REST-F5E92590,Taco Ciro's | Tuxtla Gutiérrez,taco-ciros-tuxtla-gutierrez-tuxtla-gutierrez,Taquería,Taquería,https://www.facebook.com/tacocirostuxtla,,+529616047477,https://m.me/tacocirostuxtla,+529616047477,,https://www.facebook.com/tacocirostuxtla/,Tuxtla Gutiérrez,Chiapas,México,"Av. Séptima Nte. Pte. 150, Col. Centro, Zona Sin Asignación de Nombre de Col 42, 29000 Tuxtla Gutiérrez, Chis., México",,,Comedor cotidiano con cocina abierta y servicio a domicilio que ofrece tacos acompañados con aguas de sabor.,sábado: 7 AM to 10:30 PM | domingo: 7 AM to 10:30 PM | lunes: 7 AM to 10:30 PM | martes: 7 AM to 10:30 PM | miércoles: 7 AM to 10:30 PM | jueves: 7 AM to 10:30 PM | viernes: 7 AM to 10:30 PM,75,Listo para Contacto,Downloads Batch Ingestion,"Base_Restaurantes_StreetBoss_V2.xlsx, dataset_crawler-google-places_2026-08-01_07-19-18-675.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv, streetboss_leads_master_2026-08-01/streetboss_top_contactables_A_Aplus.csv, streetboss_mvp0_tuxtla_taquerias_clean_scored.csv, streetboss_mvp0_tuxtla_taquerias_top20_contactables.csv, streetboss_mvp0_tuxtla_taquerias_top50_revision.csv",2026-08-05T02:27:35.292415,2026-08-05T02:27:40.962176,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx | Ingestado desde dataset_crawler-google-places_2026-08-01_07-19-18-675.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_top_contactables_A_Aplus.csv | Ingestado desde streetboss_mvp0_tuxtla_taquerias_clean_scored.csv | Ingestado desde streetboss_mvp0_tuxtla_taquerias_top20_contactables.csv | Ingestado desde streetboss_mvp0_tuxtla_taquerias_top50_revision.csv
SB-REST-66A30EE2,Taco Luchón | Tuxtla Gutiérrez,taco-luchon-tuxtla-gutierrez-tuxtla-gutierrez,Taquería,Taquería,https://www.facebook.com/TacosLuchon,,,https://m.me/TacosLuchon,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Downloads Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx,2026-08-05T02:27:35.298240,2026-08-05T02:27:35.298240,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx
SB-REST-76AD7827,Taco Marino | Tuxtla Gutiérrez,taco-marino-tuxtla-gutierrez-tuxtla-gutierrez,Taquería,Taquería,https://www.facebook.com/TacoMarinoChiapas,,,https://m.me/TacoMarinoChiapas,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Downloads Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx,2026-08-05T02:27:35.331648,2026-08-05T02:27:35.331648,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx
SB-REST-F1BDC600,"Tacos ""Don Pepe""",tacos-don-pepe-tuxtla-gutierrez,Taquería,Taquería,,,+529611233765,,+529611233765,,,Tuxtla Gutiérrez,Chiapas,México,"29058, Av. 5a Sur Ote. 523, Terán, Tuxtla Gutiérrez, Chis., México",,,,sábado: 4:30 to 11 PM | domingo: 4:30 to 11 PM | lunes: 4:30 to 11 PM | martes: 4:30 to 11 PM | miércoles: Cerrado | jueves: 4:30 to 11 PM | viernes: 4:30 to 11 PM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_07-19-18-675.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv, streetboss_mvp0_tuxtla_taquerias_clean_scored.csv",2026-08-05T02:27:35.847518,2026-08-05T02:27:40.959309,Ingestado desde dataset_crawler-google-places_2026-08-01_07-19-18-675.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv | Ingestado desde streetboss_mvp0_tuxtla_taquerias_clean_scored.csv
SB-REST-EDEA1182,Tacos Alvaro,tacos-alvaro-tuxtla-gutierrez,Taquería,Taquería,,,+529612979985,,+529612979985,,,Tuxtla Gutiérrez,Chiapas,México,"Calle Séptima Poniente-Sur 370-317, El Cerrito, 29066 Tuxtla Gutiérrez, Chis., México",,,,sábado: 4:30 PM to 12 AM | domingo: 4:30 PM to 12 AM | lunes: 4:30 PM to 12 AM | martes: 4:30 PM to 12 AM | miércoles: 4:30 PM to 12 AM | jueves: 4:30 PM to 12 AM | viernes: 4:30 PM to 12 AM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_07-19-18-675.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv, streetboss_mvp0_tuxtla_taquerias_clean_scored.csv, streetboss_mvp0_tuxtla_taquerias_top50_revision.csv",2026-08-05T02:27:35.843556,2026-08-05T02:27:40.962824,Ingestado desde dataset_crawler-google-places_2026-08-01_07-19-18-675.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv | Ingestado desde streetboss_mvp0_tuxtla_taquerias_clean_scored.csv | Ingestado desde streetboss_mvp0_tuxtla_taquerias_top50_revision.csv
SB-REST-80E3CB3C,"Tacos Árabes ""El Güero Califa"". | Tuxtla Gutiérrez",tacos-arabes-el-guero-califa-tuxtla-gutierrez-tuxtla-gutierrez,Taquería,Taquería,https://www.facebook.com/TacosArabesGueroCalifa,,+529611755739,https://m.me/TacosArabesGueroCalifa,+529611755739,,https://www.facebook.com/TacosArabesGueroCalifa,Tuxtla Gutiérrez,Chiapas,México,"Calle 9a. Pte Nte 836, Colón, 29037 Tuxtla Gutiérrez, Chis., México",,,,sábado: 6 to 11 PM | domingo: Cerrado | lunes: Cerrado | martes: Cerrado | miércoles: Cerrado | jueves: Cerrado | viernes: 6 to 11 PM,75,Listo para Contacto,Downloads Batch Ingestion,"Base_Restaurantes_StreetBoss_V2.xlsx, dataset_crawler-google-places_2026-08-01_07-19-18-675.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv, streetboss_mvp0_tuxtla_taquerias_clean_scored.csv",2026-08-05T02:27:35.332811,2026-08-05T02:27:40.960022,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx | Ingestado desde dataset_crawler-google-places_2026-08-01_07-19-18-675.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv | Ingestado desde streetboss_mvp0_tuxtla_taquerias_clean_scored.csv
SB-REST-37704233,Tacos Árabes HALIF,tacos-arabes-halif-tuxtla-gutierrez,Taquería,Taquería,,,+529613905301,,+529613905301,,,Tuxtla Gutiérrez,Chiapas,México,"Calle 12A. Pte. Nte. 329, El Magueyito, 29030 Tuxtla Gutiérrez, Chis., México",,,,sábado: 2 to 11 PM | domingo: 2 to 11 PM | lunes: 2 to 11 PM | martes: Cerrado | miércoles: 2 to 11 PM | jueves: 2 to 11 PM | viernes: 2 to 11 PM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_07-19-18-675.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv, streetboss_mvp0_tuxtla_taquerias_clean_scored.csv, streetboss_mvp0_tuxtla_taquerias_top50_revision.csv",2026-08-05T02:27:35.854050,2026-08-05T02:27:40.962921,Ingestado desde dataset_crawler-google-places_2026-08-01_07-19-18-675.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv | Ingestado desde streetboss_mvp0_tuxtla_taquerias_clean_scored.csv | Ingestado desde streetboss_mvp0_tuxtla_taquerias_top50_revision.csv
SB-REST-2F7D060C,Tacos Árabes Halif Oriente | Tuxtla Gutiérrez,tacos-arabes-halif-oriente-tuxtla-gutierrez-tuxtla-gutierrez,Taquería,Taquería,https://www.facebook.com/p/Tacos-%C3%81rabes-Halif-Oriente-100094499084724,,,https://m.me/Tacos-%C3%81rabes-Halif-Oriente-100094499084724,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Downloads Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx,2026-08-05T02:27:35.320522,2026-08-05T02:27:35.320522,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx
SB-REST-E47B8ACA,Tacos Árabes Mi Pueblo,tacos-arabes-mi-pueblo-tuxtla-gutierrez,Taquería,Taquería,,,+529611337531,,+529611337531,,,Tuxtla Gutiérrez,Chiapas,México,"Carr. Chicoasen, Laguitos Electricistas, 29020 Tuxtla Gutiérrez, Chis., México",,,,viernes: 2 PM to 3 AM | sábado: 2 PM to 3 AM | domingo: 2 to 11:45 PM | lunes: Cerrado | martes: 2 PM to 12 AM | miércoles: 2 PM to 12 AM | jueves: 2 PM to 12 AM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_07-19-18-675.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv, streetboss_mvp0_tuxtla_taquerias_clean_scored.csv",2026-08-05T02:27:35.836830,2026-08-05T02:27:40.960110,Ingestado desde dataset_crawler-google-places_2026-08-01_07-19-18-675.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv | Ingestado desde streetboss_mvp0_tuxtla_taquerias_clean_scored.csv
